000001,1.734748679167657
000002,2.3860023154038497
000003,4.4396521679475205
000004,5.154403471528006
000005,3.812044681286415
000006,1.2891500941511727
000007,2.7522056982231544
000008,2.4441028506312663
000009,1.866026782652541
000010,1.5415799528527554
000011,2.715331098741717
000012,2.0601247418606587
000013,2.6074193481144583
000014,6.2155469319672925
000015,0.7007991490368339
000016,3.161459129705116
000017,0.9967447101065467
000018,0.024906775170386197
000019,0.9166960880314154
000020,1.1257963901064443
000021,2.9446017956072756
000022,1.316807804823296
000023,0.4393230591053805
000024,0.0
000025,0.0
000026,0.0
000027,0.0
000028,0.0
000029,2.9145192404726146
000030,0.28871739923054784
000031,2.354057785165126
000032,0.0
000033,2.6384546971857423
000034,1.1937239071608414
000035,0.2870910409180858
000036,0.11720381372281063
000037,0.26285021295659594
000038,0.8974141157497812
000039,0.0
000040,0.2516516734780291
000041,5.327696974309628
000042,5.9270726638130995
000043,4.087255761582869
000044,0.0
000045,2.945040655445716
000046,0.6648010372491499
000047,0.0
000048,4.423584419252991
000049,1.1341761700303234
000050,1.9040423007566654
000051,1.7029218107151665
000052,1.3789607924123017
000053,0.511883846059288
000054,1.6808733331839538
000055,0.0
000056,2.3606727440800466
000057,6.578274244930128
000058,5.343242640024242
000059,2.506744505117477
000060,0.0
000061,0.0
000062,5.412821877678857
000063,1.6209088313336246
000064,2.994111191347562
000065,0.0
000066,5.0673323273882875
000067,1.2758620939510261
000068,0.6431646671892834
000069,3.812814224303326
000070,4.2061029425936685
000071,0.8786058309423452
000072,0.0
000073,0.0
000074,3.537125933173482
000075,0.8831297062391703
000076,0.7235082084824541
000077,0.7926364244380578
000078,2.322479339977643
000079,1.8392707991669788
000080,1.9500066154135134
000081,1.6584152967307122
000082,1.1782377123254222
000083,3.324226006743711
000084,2.819994712643887
000085,2.9543159532805046
000086,1.316612326368585
000087,1.8037234936115578
000088,0.4504841921382452
000089,2.663998865763487
000090,1.52915290375479
000091,1.5138100091280011
000092,1.889084971843067
000093,1.2044057363957463
000094,1.2047440698524796
000095,0.8238774489364937
000096,1.3367454697460048
000097,0.054814646385929144
000098,0.4675149590689347
000099,1.27869337420857
000100,0.2707350283184109
000101,5.514746111258008
000102,0.010032830186146535
000103,0.1255085922845165
000104,5.908026099104898
000105,1.3790834903109825
000106,3.11207248904726
000107,2.3600708821960295
000108,1.06670001558531
000109,4.852601609005363
